shopee,NIL,Under Armour,Under Armour UA Women's Flow Synchronicity Street Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Synchronicity-Street-Running-Shoes-i.252648730.21659109465?sp_atk=0aba0793-636a-4f02-966c-dd901cd5b8d9&xptdk=0aba0793-636a-4f02-966c-dd901cd5b8d9,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdb-livgikffv7d99e,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charged Breathe Bliss Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00,$77.40,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breathe-Bliss-Sportstyle-Shoes-i.252648730.21059109669?sp_atk=33f97814-57db-49b8-9959-0852ba8d37df&xptdk=33f97814-57db-49b8-9959-0852ba8d37df,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcs-livgjz4vnw1yd7,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 3 Running Shoe,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-3-Running-Shoe-i.252648730.20354034152?sp_atk=813cb068-7fe6-4df7-9fe5-ed12f71fd158&xptdk=813cb068-7fe6-4df7-9fe5-ed12f71fd158,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg9-livgm00v1fg341,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 3 Daylight Running Shoes,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-3-Daylight-Running-Shoes-i.252648730.20159110996?sp_atk=2fdb8e65-33a7-4f80-9578-cf24048f33fd&xptdk=2fdb8e65-33a7-4f80-9578-cf24048f33fd,https://down-sg.img.susercontent.com/file/sg-11134201-7qve3-livgml906874be,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti SE Metallic Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-SE-Metallic-Running-Shoes-i.252648730.19259109890?sp_atk=b33362c4-28dd-497a-8c32-b604e3e79378&xptdk=b33362c4-28dd-497a-8c32-b604e3e79378,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf9-livgotnia0p9c7,04-08-2023
shopee,NIL,Under Armour,Under Armour  UA Women's HOVR™ Infinite 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-3-Running-Shoes-i.252648730.17288904723?sp_atk=4db067ee-1ad5-48cc-86e4-3e120f58d39e&xptdk=4db067ee-1ad5-48cc-86e4-3e120f58d39e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-livgtiokx9mo70,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Ansa Studio Slides,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$59.00,0,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Studio-Slides-i.252648730.16888846671?sp_atk=625bf3bd-fe5d-4691-9029-0fa04a4132ed&xptdk=625bf3bd-fe5d-4691-9029-0fa04a4132ed,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdf-livguidsohza41,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti SE Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-SE-Running-Shoes-i.252648730.15641072151?sp_atk=adce8167-2781-4f6a-890d-8d80ed962ccd&xptdk=adce8167-2781-4f6a-890d-8d80ed962ccd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdq-livgwioyv2ypab,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women HOVR™ Phantom 2 INKNT Running Shoe,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women-HOVR™-Phantom-2-INKNT-Running-Shoe-i.252648730.13453341615?sp_atk=94deea55-e054-49cb-a50c-c7a3264d35d6&xptdk=94deea55-e054-49cb-a50c-c7a3264d35d6,https://down-sg.img.susercontent.com/file/sg-11134201-7qvej-livh05vewcw961,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ MVMNT NU Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$159.00,$95.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-MVMNT-NU-Sportstyle-Shoes-i.252648730.10664683294?sp_atk=ddc64922-e78c-4297-8448-d7534d322cda&xptdk=ddc64922-e78c-4297-8448-d7534d322cda,https://down-sg.img.susercontent.com/file/sg-11134201-7qvep-livh7js7rpvl78,04-08-2023
