Running,Asics,ASICS Men GEL-VENTURE 9 Trail Running Shoes in Black/Black,NA,$99.00 ,5,https://shopee.sg/ASICS-Men-GEL-VENTURE-9-Trail-Running-Shoes-in-Black-Black-i.455553838.23943686910?sp_atk=205e9184-a177-421f-a901-b38025da07a1&xptdk=205e9184-a177-421f-a901-b38025da07a1,https://down-sg.img.susercontent.com/file/sg-11134207-7qvcz-lh9a9r8b9vbfc0,26-07-23
Running,Asics,ASICS Men VERSABLAST 2 Running Shoes in Island Blue/Light Sage,$99.00 ,$79.20 ,5,https://shopee.sg/ASICS-Men-VERSABLAST-2-Running-Shoes-in-Island-Blue-Light-Sage-i.455553838.23418106108?sp_atk=0f70d079-e34c-4c68-b434-88f9f8690a33&xptdk=0f70d079-e34c-4c68-b434-88f9f8690a33,https://down-sg.img.susercontent.com/file/sg-11134207-23010-u1p7hon2i8lv55,26-07-23
Running,Asics,ASICS Women GEL-NIMBUS 24 Running Shoes in Black/Orchid,$259.00 ,$155.40 ,5,https://shopee.sg/ASICS-Women-GEL-NIMBUS-24-Running-Shoes-in-Black-Orchid-i.455553838.23401820990?sp_atk=a88f1df2-9046-4b7e-a874-5f6c391d1d47&xptdk=a88f1df2-9046-4b7e-a874-5f6c391d1d47,https://down-sg.img.susercontent.com/file/sg-11134201-22100-pzp9sqtln1ivab,26-07-23
Running,Puma,PUMA Unisex Aviator ProFoam Sky Running Shoes,$139.00 ,$78.80 - $82.00,5,https://shopee.sg/PUMA-Unisex-Aviator-ProFoam-Sky-Running-Shoes-i.341363989.23212493386?sp_atk=fe5816e6-df83-4d48-b9cf-3230a5dd469c&xptdk=fe5816e6-df83-4d48-b9cf-3230a5dd469c,https://down-sg.img.susercontent.com/file/sg-11134201-23030-polz8yc6zqov45,26-07-23
Running,Asics,ASICS Women GEL-CONTEND 8 Running Shoes in Mineral Beige/Cream,NA,$99.00 ,5,https://shopee.sg/ASICS-Women-GEL-CONTEND-8-Running-Shoes-in-Mineral-Beige-Cream-i.455553838.22232374988?sp_atk=7b54addd-f693-4fda-aac8-148c98b94e30&xptdk=7b54addd-f693-4fda-aac8-148c98b94e30,https://down-sg.img.susercontent.com/file/sg-11134207-23030-n5s70dlfppov7e,26-07-23
Running,Under Armour,Under Armour UA Men's HOVR™ Infinite 4 Run Anywhere Running Shoes,$199.00 ,$119.40 ,4,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-4-Run-Anywhere-Running-Shoes-i.252648730.22126497338?sp_atk=340e49c5-78a6-4016-8994-8d44c65d6b28&xptdk=340e49c5-78a6-4016-8994-8d44c65d6b28,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg1-livggtkfutxp9f,26-07-23
Running,Asics,ASICS Men DYNABLAST 3 Running Shoes in Black/White,$149.00 ,$104.30 ,4,https://shopee.sg/ASICS-Men-DYNABLAST-3-Running-Shoes-in-Black-White-i.455553838.22040571122?sp_atk=139a8620-8a90-4aa4-bdd4-b9386f0fc2bc&xptdk=139a8620-8a90-4aa4-bdd4-b9386f0fc2bc,https://down-sg.img.susercontent.com/file/sg-11134207-7qvdc-lfzlojbjcedc56,26-07-23
Running,Asics,ASICS Men GEL-CONTEND 8 Running Shoes in Black/White,$99.00 ,$69.30 ,5,https://shopee.sg/ASICS-Men-GEL-CONTEND-8-Running-Shoes-in-Black-White-i.455553838.20557031229?sp_atk=8969b449-0ed0-4623-a607-7a9e13affe32&xptdk=8969b449-0ed0-4623-a607-7a9e13affe32,https://down-sg.img.susercontent.com/file/sg-11134201-22100-7riusxfjn1ivad,26-07-23
Running,Asics,ASICS Men MAGIC SPEED 2 Running Shoes in Amber/White,$239.00 ,$167.30 ,5,https://shopee.sg/ASICS-Men-MAGIC-SPEED-2-Running-Shoes-in-Amber-White-i.455553838.19988081020?sp_atk=5ffdbc83-d5ed-4f06-b569-5c9eee20789b&xptdk=5ffdbc83-d5ed-4f06-b569-5c9eee20789b,https://down-sg.img.susercontent.com/file/sg-11134207-7qvd2-lfznfa0zoqr885,26-07-23
Running,Asics,ASICS Men GT-1000 11 Running Shoes in Black/Electric Blue,$149.00 ,$89.40 ,5,https://shopee.sg/ASICS-Men-GT-1000-11-Running-Shoes-in-Black-Electric-Blue-i.455553838.18424085663?sp_atk=294f179e-9e4a-447b-a13e-4da82850ba75&xptdk=294f179e-9e4a-447b-a13e-4da82850ba75,https://down-sg.img.susercontent.com/file/21decd97565e7711c222562c54f4b3bf,26-07-23
Running,Asics,ASICS Men MAGIC SPEED 2 Running Shoes in Carrier Grey/White,$239.00 ,$167.30 ,5,https://shopee.sg/ASICS-Men-MAGIC-SPEED-2-Running-Shoes-in-Carrier-Grey-White-i.455553838.16394447566?sp_atk=b45b9a78-19fe-4764-aded-19d103c976b9&xptdk=b45b9a78-19fe-4764-aded-19d103c976b9,https://down-sg.img.susercontent.com/file/sg-11134207-7qvcq-lfzm17u16adcda,26-07-23
Running,Asics,ASICS Women VERSABLAST 2 Running Shoes in Indigo Blue/Pure Silver,$99.00 ,$79.20 ,4,https://shopee.sg/ASICS-Women-VERSABLAST-2-Running-Shoes-in-Indigo-Blue-Pure-Silver-i.455553838.15796133071?sp_atk=eda8b346-2e14-460b-84e3-a7c921ba62d5&xptdk=eda8b346-2e14-460b-84e3-a7c921ba62d5,https://down-sg.img.susercontent.com/file/sg-11134207-23010-faqfgm0oj8lvab,26-07-23
Running,Adidas,adidas Running Kaptir 2.0 Shoes Men Black H00278,$120.00 ,$60.00 ,5,https://shopee.sg/adidas-Running-Kaptir-2.0-Shoes-Men-Black-H00278-i.265436651.15773558597?sp_atk=498ee767-e69d-4364-a62a-3a208f51167f&xptdk=498ee767-e69d-4364-a62a-3a208f51167f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfr-lg5vbncc51oj50,26-07-23
Running,Adidas,adidas Running Lite Racer 3.0 Shoes Men Black GW7954,$89.00 ,$71.20 ,5,https://shopee.sg/adidas-Running-Lite-Racer-3.0-Shoes-Men-Black-GW7954-i.265436651.12414040218?sp_atk=7d1314e2-5c5e-429d-976c-32dbe69f47f8&xptdk=7d1314e2-5c5e-429d-976c-32dbe69f47f8,https://down-sg.img.susercontent.com/file/sg-11134201-7qvez-lg7agb1f7d8596,26-07-23
Running,Saucony,Saucony Women Freedom 5 Running Shoes - Cool Mint / Acid,$219.00 ,$87.60 ,4,https://shopee.sg/Saucony-Women-Freedom-5-Running-Shoes-Cool-Mint-Acid-i.972850661.23735702069?sp_atk=457e360f-c7f9-423c-9285-ec752f2f629e&xptdk=457e360f-c7f9-423c-9285-ec752f2f629e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvei-lez8iu58u2cpff,26-07-23
Running,Adidas,adidas Running Duramo SL 2.0 Shoes Women Pink HP2389,$99.00 ,$79.20 ,4,https://shopee.sg/adidas-Running-Duramo-SL-2.0-Shoes-Women-Pink-HP2389-i.265436651.23641364364?sp_atk=462ce66f-26b3-40cc-9816-317287d88b1d&xptdk=462ce66f-26b3-40cc-9816-317287d88b1d,https://down-sg.img.susercontent.com/file/sg-11134201-7qvey-lgc3epwvmev7fe,26-07-23
Running,Asics,ASICS Women GEL-CUMULUS 24 Running Shoes in Oasis Green/Black,$189.00 ,$113.40 ,2,https://shopee.sg/ASICS-Women-GEL-CUMULUS-24-Running-Shoes-in-Oasis-Green-Black-i.455553838.23118114359?sp_atk=8dde5640-cc25-4288-b3af-1ed5db59f930&xptdk=8dde5640-cc25-4288-b3af-1ed5db59f930,https://down-sg.img.susercontent.com/file/sg-11134207-23010-9l5qbky5j8lvb4,26-07-23
Running,Under Armour,Under Armour UA Women's Charged Bandit TR 2 Running Shoes,$139.00 ,$83.40 ,4,https://shopee.sg/Under-Armour-UA-Women's-Charged-Bandit-TR-2-Running-Shoes-i.252648730.23027429326?sp_atk=9da9da7a-356b-4879-9949-2504341ad931&xptdk=9da9da7a-356b-4879-9949-2504341ad931,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfk-livgc6acnf93a4,26-07-23
Running,Saucony,Saucony Women Triumph 20 Wide Running Shoe - Sundown / Rose,$229.00 ,$137.40 - $229.00,4,https://shopee.sg/Saucony-Women-Triumph-20-Wide-Running-Shoe-Sundown-Rose-i.972850661.22435706869?sp_atk=bb4906a2-0470-4e3a-a08d-9031e7f81a0a&xptdk=bb4906a2-0470-4e3a-a08d-9031e7f81a0a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvek-lez8mtygdtzc6c,26-07-23
